"media href","img-fit src","media","img-fit src 2","media 2","img-fit src 3","media 3","img-fit src 4","media 4","img-fit src 5","media 5","img-fit src 6","media 6","media 7","img-fit src 16","card-link","product-card-brand-line","status-label","price__current","product-label","product-label 2","visually-hidden 2","btn","btn href","price__was"
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/2026-marlin-4-gen-3-hardtail-mountain-bike","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000.0%20750'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/Marlin4-26-57361-A-Primary.jpg?v=1764014783&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Marlin 4 Gen 3"">","https://www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Marlin 4 Gen 3"">","https://www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Marlin 4 Gen 3"">","https://www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Marlin 4 Gen 3"">","https://www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Marlin 4 Gen 3"">","https://www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Marlin 4 Gen 3"">","<img src=""//www.bikemart.com/cdn/shop/files/Marlin4-26-57361-C-Primary.jpg?v=1764014783&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Marlin 4 Gen 3"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000.0%20750'%3E%3C/svg%3E","2026 Marlin 4 Gen 3 Hardtail Mountain Bike","Trek","Out of stock","$629.99","","","","","",""
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/2022-tempt-4-hardtail-mountain-bike","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/Tempt294_ColorABlackChrome.jpg?v=1763758114&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Tempt 4"">","https://www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Tempt 4"">","https://www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Tempt 4"">","https://www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Tempt 4"">","https://www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Tempt 4"">","https://www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Tempt 4"">","<img src=""//www.bikemart.com/cdn/shop/files/Tempt294_ColorBTerraRoza.jpg?v=1763758115&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__hover-image"" width=""1500.0""
           height=""1125""
           alt=""Tempt 4"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","2022 Tempt 4 Hardtail Mountain Bike","Liv","In stock","From
$399.00","Up to 37% off","Ships Ready to Ride*","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/2022-tempt-4-hardtail-mountain-bike","$630.00"
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/stance-full-suspension-mountain-bike","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/MY22Stance_ColorBAmberGlow.jpg?v=1764025312&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Stance"">","https://www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Stance"">","https://www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Stance"">","https://www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Stance"">","https://www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Stance"">","https://www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Stance"">","<img src=""//www.bikemart.com/cdn/shop/files/MY22Stance_ColorAGunmetalBlack.jpg?v=1764025312&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__hover-image"" width=""1500.0""
           height=""1125""
           alt=""Stance"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","Stance Full Suspension Mountain Bike","Giant","At Warehouse","$799.00","Up to 43% off","Ships Ready to Ride*","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/stance-full-suspension-mountain-bike","$1,400.00"
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/2025-talon-2-hardtail-mountain-bike","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon292_ColorAAsphaltGreen.jpg?v=1764025218&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 2"">","https://www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 2"">","https://www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 2"">","https://www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 2"">","https://www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 2"">","https://www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon292_ColorBPureRed.jpg?v=1764025218&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 2"">","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon292_ColorCDriedMatcha.jpg?v=1764025218&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 2"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","2025 Talon 2 Hardtail Mountain Bike","Giant","At Warehouse","$800.00","","Ships Ready to Ride*","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/2025-talon-2-hardtail-mountain-bike",""
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/rockhopper-sport","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%20830'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-11.png?v=1761060024&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""830""
           alt="""">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""826""
           alt=""Rockhopper Sport"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""826""
           alt=""Rockhopper Sport"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""826""
           alt=""Rockhopper Sport"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""826""
           alt=""Rockhopper Sport"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""826""
           alt=""Rockhopper Sport"">","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-sport-1243749-13.png?v=1761060024&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__hover-image"" width=""1500.0""
           height=""826""
           alt=""Rockhopper Sport"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%20826'%3E%3C/svg%3E","Rockhopper Sport","Specialized","In stock","$849.99","","","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/rockhopper-sport",""
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/2022-trance-x-1-full-suspension-mountain-bike","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/MY22-Trance-X-1_Color-A.jpg?v=1764024619&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Trance X 1"">","","<img src=""//www.bikemart.com/cdn/shop/files/MY22-Trance-X-1_Color-A_Front.jpg?v=1764024619&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__hover-image"" width=""1500.0""
           height=""1125""
           alt=""Trance X 1"">","","","","","","","","","","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","2022 Trance X 1 Full Suspension Mountain Bike","Giant","At Warehouse","$2,099.00","Up to 53% off","Ships Ready to Ride*","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/2022-trance-x-1-full-suspension-mountain-bike","$4,500.00"
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/2025-rockhopper-base","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201125.0%20783'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/91825-72_ROCKHOPPER-BASE-MRN-DOVGRY_HERO_57194870-0d4f-42a3-ac6d-cc7f293846c6.jpg?v=1762285737&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1125.0""
           height=""783""
           alt=""2025 Specialized Rockhopper Base Bike Satin Slate / Cool Grey S"">","https://www.bikemart.com/cdn/shop/files/91825-70_ROCKHOPPER-BASE-SGEGRN-OLVGRN_HERO.jpg?v=1762285737&width=460","<img src=""//www.bikemart.com/cdn/shop/files/91825-70_ROCKHOPPER-BASE-SGEGRN-OLVGRN_HERO.jpg?v=1762285737&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1125.0""
           height=""783""
           alt=""2025 Specialized Rockhopper Base Bike Gloss Sage Green / Olive Green M"">","https://www.bikemart.com/cdn/shop/files/91825-70_ROCKHOPPER-BASE-SGEGRN-OLVGRN_HERO.jpg?v=1762285737&width=460","<img src=""//www.bikemart.com/cdn/shop/files/91825-70_ROCKHOPPER-BASE-SGEGRN-OLVGRN_HERO.jpg?v=1762285737&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1125.0""
           height=""783""
           alt=""2025 Specialized Rockhopper Base Bike Gloss Sage Green / Olive Green M"">","https://www.bikemart.com/cdn/shop/files/91825-70_ROCKHOPPER-BASE-SGEGRN-OLVGRN_HERO.jpg?v=1762285737&width=460","<img src=""//www.bikemart.com/cdn/shop/files/91825-70_ROCKHOPPER-BASE-SGEGRN-OLVGRN_HERO.jpg?v=1762285737&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1125.0""
           height=""783""
           alt=""2025 Specialized Rockhopper Base Bike Gloss Sage Green / Olive Green M"">","https://www.bikemart.com/cdn/shop/files/91825-71_ROCKHOPPER-BASE-CSTLLC-SEA_HERO.jpg?v=1762285737&width=460","<img src=""//www.bikemart.com/cdn/shop/files/91825-71_ROCKHOPPER-BASE-CSTLLC-SEA_HERO.jpg?v=1762285737&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1125.0""
           height=""783""
           alt=""2025 Specialized Rockhopper Base Bike Satin Cast Lilac / Sea Foam L"">","https://www.bikemart.com/cdn/shop/files/91825-71_ROCKHOPPER-BASE-CSTLLC-SEA_HERO.jpg?v=1762285737&width=460","<img src=""//www.bikemart.com/cdn/shop/files/91825-71_ROCKHOPPER-BASE-CSTLLC-SEA_HERO.jpg?v=1762285737&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1125.0""
           height=""783""
           alt=""2025 Specialized Rockhopper Base Bike Satin Cast Lilac / Sea Foam L"">","<img src=""//www.bikemart.com/cdn/shop/files/91825-71_ROCKHOPPER-BASE-CSTLLC-SEA_HERO.jpg?v=1762285737&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1125.0""
           height=""783""
           alt=""2025 Specialized Rockhopper Base Bike Satin Cast Lilac / Sea Foam L"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201125.0%20783'%3E%3C/svg%3E","2025 Rockhopper Base","Specialized","At Warehouse","$474.99","Up to 30% off","Sold out","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/2025-rockhopper-base","$674.99"
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/2025-talon-4-hardtail-mountain-bike","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon294_ColorABlack.jpg?v=1764025156&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 4"">","https://www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 4"">","https://www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 4"">","https://www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 4"">","https://www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 4"">","https://www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 4"">","<img src=""//www.bikemart.com/cdn/shop/files/MY25Talon294_ColorBRadiantOrange.jpg?v=1764025156&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__hover-image"" width=""1500.0""
           height=""1125""
           alt=""Talon 4"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%201125'%3E%3C/svg%3E","2025 Talon 4 Hardtail Mountain Bike","Giant","At Warehouse","$650.00","","Ships Ready to Ride*","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/2025-talon-4-hardtail-mountain-bike",""
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/2026-roscoe-7-gen-4-hardtail-mountain-bike","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000.0%20750'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-A-Primary.jpg?v=1764016520&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Roscoe 7 Gen 4"">","https://www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Roscoe 7 Gen 4"">","https://www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Roscoe 7 Gen 4"">","https://www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Roscoe 7 Gen 4"">","https://www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Roscoe 7 Gen 4"">","https://www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460","<img src=""//www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-B-Primary.jpg?v=1764016520&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1000.0""
           height=""750""
           alt=""Roscoe 7 Gen 4"">","<img src=""//www.bikemart.com/cdn/shop/files/Roscoe7-26-59699-A-Portrait.jpg?v=1764016520&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__hover-image"" width=""1000.0""
           height=""750""
           alt=""Roscoe 7 Gen 4"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000.0%20750'%3E%3C/svg%3E","2026 Roscoe 7 Gen 4 Hardtail Mountain Bike","Trek","In stock","$1,499.99","","","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/2026-roscoe-7-gen-4-hardtail-mountain-bike",""
"https://www.bikemart.com/collections/bikes-mountain-bikes/products/rockhopper-comp","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%20836'%3E%3C/svg%3E","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-12.png?v=1761060014&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""836""
           alt="""">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-13.png?v=1761060014&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-13.png?v=1761060014&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""838""
           alt=""Rockhopper Comp"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-14.png?v=1761060014&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-14.png?v=1761060014&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""821""
           alt=""Rockhopper Comp"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-14.png?v=1761060014&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-14.png?v=1761060014&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""821""
           alt=""Rockhopper Comp"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-13.png?v=1761060014&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-13.png?v=1761060014&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""838""
           alt=""Rockhopper Comp"">","https://www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-14.png?v=1761060014&width=460","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-14.png?v=1761060014&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""821""
           alt=""Rockhopper Comp"">","<img src=""//www.bikemart.com/cdn/shop/files/specialized-rockhopper-comp-1240648-14.png?v=1761060014&width=460""
           loading=""lazy""
           class=""img-fit img-fit--contain card__main-image"" width=""1500.0""
           height=""821""
           alt=""Rockhopper Comp"">","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201500.0%20821'%3E%3C/svg%3E","Rockhopper Comp","Specialized","In stock","From
$949.99","","","Choose options","View details","https://www.bikemart.com/collections/bikes-mountain-bikes/products/rockhopper-comp",""
